candidate_number,center_number,center_location,points,is_nssac,subject_count
23DQ960055,23,DQ,6,False,2
23DQ960056,23,DQ,7,False,2
23DQ960057,23,DQ,5,False,3
23DQ960058,23,DQ,2,False,1
23DQ960059,23,DQ,5,False,3
23DQ960060,23,DQ,9,False,2
23DQ960061,23,DQ,6,False,3
23DQ960062,23,DQ,6,False,3
23DQ960063,23,DQ,6,False,4
23DQ960064,23,DQ,6,False,2
23DQ960065,23,DQ,13,False,3
23DQ960066,23,DQ,7,False,2
23DQ960067,23,DQ,12,False,3
23DQ960068,23,DQ,4,False,2
23DQ960070,23,DQ,9,False,3
23DQ960071,23,DQ,3,False,1
23DQ960072,23,DQ,8,False,3
23DQ960073,23,DQ,1,False,2
23DQ960074,23,DQ,4,False,1
23DQ960075,23,DQ,10,False,3
23DQ960076,23,DQ,8,False,3
23DQ960077,23,DQ,6,False,3
23DQ960078,23,DQ,7,False,2
23DQ960079,23,DQ,12,False,3
23DQ960080,23,DQ,9,False,2
23DQ960081,23,DQ,8,False,3
23DQ960082,23,DQ,0,False,3
23DQ960083,23,DQ,11,False,3
23DQ960084,23,DQ,0,False,2
23DQ960085,23,DQ,0,False,2
23DQ960086,23,DQ,0,False,1
23DQ960087,23,DQ,10,False,3
23DQ960088,23,DQ,8,False,3
23DQ960089,23,DQ,12,False,3
23DQ960090,23,DQ,0,False,1
23DQ960091,23,DQ,9,False,3
23DQ960092,23,DQ,0,False,2
23DQ960093,23,DQ,7,False,2
23DQ960094,23,DQ,9,False,2
23DQ960095,23,DQ,8,False,2
23DQ960096,23,DQ,15,False,3
23DQ960097,23,DQ,6,False,3
23DQ960098,23,DQ,9,False,2
23DQ960099,23,DQ,5,False,3
23DQ960100,23,DQ,8,False,2
23DQ960101,23,DQ,9,False,3
23DQ960102,23,DQ,5,False,2
23DQ960104,23,DQ,4,False,1
23DQ960105,23,DQ,3,False,1
23DQ960106,23,DQ,4,False,1
23DQ960107,23,DQ,7,False,2
23DQ960108,23,DQ,5,False,1
23DQ960109,23,DQ,6,False,2
23DQ960110,23,DQ,12,False,2
23DQ960111,23,DQ,10,False,3
23DQ960251,23,DQ,3,False,1
23DQ960112,23,DQ,7,False,2
23DQ960113,23,DQ,6,False,1
23DQ960114,23,DQ,10,False,2
23DQ960115,23,DQ,4,False,1
23DQ960116,23,DQ,10,False,3
23DQ960257,23,DQ,8,False,2
23DQ960117,23,DQ,0,False,2
23DQ960118,23,DQ,4,False,2
23DQ960119,23,DQ,11,False,2
23DQ960120,23,DQ,5,False,3
23DQ960261,23,DQ,4,False,2
23DQ960121,23,DQ,7,False,3
23DQ960262,23,DQ,4,False,3
23DQ960122,23,DQ,13,False,3
23DQ960263,23,DQ,11,False,2
23DQ960123,23,DQ,4,False,1
23DQ960124,23,DQ,6,False,2
23DQ960125,23,DQ,0,False,1
23DQ960126,23,DQ,3,False,2
23DQ960127,23,DQ,8,False,3
23DQ960268,23,DQ,11,False,3
23DQ960128,23,DQ,6,False,2
23DQ960129,23,DQ,5,False,1
23DQ960130,23,DQ,6,False,1
23DQ960132,23,DQ,6,False,2
23DQ960133,23,DQ,12,False,3
23DQ960273,23,DQ,4,False,1
23DQ960134,23,DQ,13,False,3
23DQ960274,23,DQ,5,False,2
23DQ960135,23,DQ,4,False,1
23DQ960136,23,DQ,5,False,2
23DQ960137,23,DQ,4,False,1
23DQ960138,23,DQ,13,False,3
23DQ960278,23,DQ,8,False,2
23DQ960139,23,DQ,2,False,1
23DQ960140,23,DQ,6,False,2
23DQ960141,23,DQ,13,False,3
23DQ960281,23,DQ,6,False,2
23DQ960142,23,DQ,0,False,3
23DQ960282,23,DQ,8,False,2
23DQ960143,23,DQ,11,False,3
23DQ960283,23,DQ,6,False,3
23DQ960144,23,DQ,6,False,3
23DQ960284,23,DQ,8,False,3
23DQ960145,23,DQ,4,False,1
23DQ960146,23,DQ,5,False,2
23DQ960147,23,DQ,6,False,2
23DQ960148,23,DQ,9,False,2
23DQ960289,23,DQ,11,False,3
23DQ970059,23,DQ,3,False,2
23DQ960290,23,DQ,6,False,2
23DQ960291,23,DQ,5,False,2
23DQ960292,23,DQ,14,False,3
23DQ970062,23,DQ,5,False,2
23DQ960293,23,DQ,10,False,3
23DQ970063,23,DQ,2,False,1
23DQ960294,23,DQ,11,False,2
23DQ960295,23,DQ,13,False,3
23DQ970065,23,DQ,4,False,1
23DQ960296,23,DQ,8,False,2
23DQ960297,23,DQ,9,False,3
23DQ970067,23,DQ,7,False,3
23DQ960298,23,DQ,5,False,1
23DQ960299,23,DQ,9,False,2
23DQ960300,23,DQ,2,False,1
23DQ960301,23,DQ,6,False,2
23DQ960302,23,DQ,0,False,1
23DQ960303,23,DQ,12,False,3
23DQ970073,23,DQ,4,False,1
23DQ960304,23,DQ,13,False,2
23DQ960305,23,DQ,6,False,2
23DQ960306,23,DQ,7,False,2
23DQ960307,23,DQ,5,False,1
23DQ960308,23,DQ,11,False,3
23DQ970078,23,DQ,0,False,1
23DQ960309,23,DQ,2,False,1
23DQ960310,23,DQ,5,False,3
23DQ970080,23,DQ,4,False,1
23DQ960311,23,DQ,10,False,3
23DQ970081,23,DQ,5,False,1
23DQ960312,23,DQ,4,False,1
23DQ960313,23,DQ,5,False,2
23DQ960314,23,DQ,9,False,2
23DQ960315,23,DQ,4,False,1
23DQ960316,23,DQ,4,False,1
23DQ960317,23,DQ,11,False,3
23DQ970087,23,DQ,5,False,1
23DQ960318,23,DQ,6,False,3
23DQ970088,23,DQ,2,False,2
23DQ960320,23,DQ,12,False,3
23DQ970089,23,DQ,6,False,2
23DQ960321,23,DQ,0,False,3
23DQ970090,23,DQ,10,False,2
23DQ960322,23,DQ,7,False,3
23DQ970091,23,DQ,6,False,1
23DQ960323,23,DQ,0,False,1
23DQ960324,23,DQ,11,False,3
23DQ970093,23,DQ,6,False,2
23DQ960325,23,DQ,13,False,3
23DQ970094,23,DQ,11,False,3
23DQ960326,23,DQ,7,False,2
23DQ960328,23,DQ,7,False,3
23DQ970096,23,DQ,0,False,1
23DQ960329,23,DQ,11,False,3
23DQ970097,23,DQ,2,False,1
23DQ960330,23,DQ,5,False,3
23DQ970098,23,DQ,9,False,2
23DQ960331,23,DQ,8,False,2
23DQ960332,23,DQ,2,False,1
23DQ960333,23,DQ,7,False,2
23DQ960334,23,DQ,4,False,3
23DQ970102,23,DQ,0,False,1
23DQ960335,23,DQ,6,False,3
23DQ970103,23,DQ,0,False,1
23DQ960336,23,DQ,3,False,1
23DQ960337,23,DQ,0,False,1
23DQ960338,23,DQ,8,False,2
23DQ960339,23,DQ,4,False,1
23DQ960340,23,DQ,7,False,2
23DQ960341,23,DQ,6,False,3
23DQ970109,23,DQ,4,False,1
23DQ960342,23,DQ,8,False,2
23DQ960343,23,DQ,7,False,3
23DQ970111,23,DQ,12,False,3
23DQ960344,23,DQ,5,False,2
23DQ960345,23,DQ,6,False,3
23DQ970113,23,DQ,0,False,1
23DQ960346,23,DQ,5,False,2
23DQ960347,23,DQ,5,False,2
23DQ960348,23,DQ,0,False,3
23DQ970116,23,DQ,10,False,3
23DQ960349,23,DQ,8,False,2
23DQ960350,23,DQ,15,False,3
23DQ970118,23,DQ,5,False,2
23DQ960351,23,DQ,7,False,1
23DQ960352,23,DQ,0,False,2
23DQ960353,23,DQ,11,False,3
23DQ970121,23,DQ,0,False,1
23DQ960354,23,DQ,6,False,3
23DQ970122,23,DQ,5,False,2
23DQ960355,23,DQ,2,False,2
23DQ960356,23,DQ,4,False,2
23DQ960357,23,DQ,12,False,2
23DQ960358,23,DQ,13,False,3
23DQ970126,23,DQ,5,False,4
23DQ960359,23,DQ,10,False,2
23DQ960360,23,DQ,3,False,2
23DQ960361,23,DQ,13,False,3
23DQ970129,23,DQ,0,False,2
23DQ960362,23,DQ,5,False,1
23DQ960363,23,DQ,0,False,1
23DQ960364,23,DQ,7,False,3
23DS030001,23,DS,10,False,3
23DQ960365,23,DQ,10,False,3
23DS030002,23,DS,4,False,1
23DQ960366,23,DQ,6,False,2
23DQ960367,23,DQ,10,False,3
23DS030005,23,DS,0,False,1
23DQ960368,23,DQ,6,False,2
23DQ960369,23,DQ,6,False,3
23DS030009,23,DS,9,False,2
23DQ960370,23,DQ,4,False,3
23DS030011,23,DS,4,False,1
23DS030012,23,DS,0,False,2
23DS030013,23,DS,0,False,1
23DS030014,23,DS,3,False,1
23DS030015,23,DS,8,False,2
23DS030016,23,DS,3,False,1
23DQ970010,23,DQ,4,False,1
23DQ970011,23,DQ,0,False,1
23DQ970012,23,DQ,0,False,1
23DQ970013,23,DQ,2,False,2
23DQ970014,23,DQ,9,False,2
23DQ970015,23,DQ,4,False,2
23DQ970016,23,DQ,0,False,1
23DQ970017,23,DQ,0,False,1
23DQ970018,23,DQ,8,False,2
23DQ970019,23,DQ,0,False,1
23DQ970020,23,DQ,4,False,2
23DQ970021,23,DQ,4,False,1
23DQ970022,23,DQ,9,False,2
23DS030061,23,DS,3,False,1
23DS030062,23,DS,5,False,1
23DS030063,23,DS,3,False,1
23DQ970037,23,DQ,4,False,1
23DQ970038,23,DQ,4,False,1
23DQ970039,23,DQ,12,False,3
23DQ970040,23,DQ,3,False,1
23DQ970041,23,DQ,3,False,2
23DQ970042,23,DQ,7,False,2
23DQ970043,23,DQ,9,False,3
23DS030098,23,DS,4,False,2
23DQ970044,23,DQ,7,False,1
23DQ970045,23,DQ,0,False,2
23DQ970046,23,DQ,10,False,3
23DS030105,23,DS,10,False,2
23DQ970047,23,DQ,13,False,2
23DQ970048,23,DQ,4,False,1
23DQ970049,23,DQ,1,False,1
23DS030111,23,DS,5,False,2
23DS030112,23,DS,0,False,1
23DS030113,23,DS,5,False,1
23DS030114,23,DS,4,False,2
23DS030115,23,DS,4,False,2
23DS030116,23,DS,4,False,1
Wednesday,We,dn,0,False,0
23DS030128,23,DS,0,False,3
23DS040076,23,DS,3,False,2
23DS030130,23,DS,7,False,3
23DS040078,23,DS,4,False,1
23DS030132,23,DS,9,False,2
23DS030134,23,DS,5,False,3
23DS040082,23,DS,4,False,1
23DS030136,23,DS,3,False,1
23DS030138,23,DS,9,False,2
23DS030140,23,DS,8,False,3
23DS040087,23,DS,4,False,1
23DS030142,23,DS,9,False,2
23DS030144,23,DS,3,False,1
23DS030146,23,DS,4,False,3
23DS040093,23,DS,0,False,1
23DS030148,23,DS,5,False,2
23DS030150,23,DS,4,False,3
23DS040095,23,DS,2,False,1
23DS030152,23,DS,4,False,2
23DS030154,23,DS,5,False,2
23DS030155,23,DS,4,False,1
23DS030157,23,DS,4,False,1
23DS030159,23,DS,2,False,2
23DS030161,23,DS,0,False,1
23DS030163,23,DS,6,False,2
23DS030165,23,DS,6,False,2
23DS030167,23,DS,0,False,3
23DS040113,23,DS,4,False,1
23DS030169,23,DS,4,False,1
23DS030171,23,DS,2,False,1
23DS030173,23,DS,4,False,1
23DS030175,23,DS,9,False,2
23DS030177,23,DS,10,False,2
23DS030179,23,DS,9,False,3
23DS040123,23,DS,4,False,2
23DS030182,23,DS,10,False,2
23DS030184,23,DS,0,False,2
23DS030186,23,DS,0,False,1
23DS030188,23,DS,3,False,1
23DS030190,23,DS,3,False,1
23DS030192,23,DS,5,False,1
23DS030194,23,DS,4,False,3
23DS040137,23,DS,3,False,1
23DS040139,23,DS,3,False,1
23DS040140,23,DS,5,False,2
23DS040141,23,DS,11,False,3
23DS040142,23,DS,5,False,1
23DS040143,23,DS,2,False,1
23DS040144,23,DS,12,False,2
23DS040145,23,DS,3,False,2
23DS040146,23,DS,5,False,1
23DS040147,23,DS,7,False,2
23DS040148,23,DS,2,False,2
23DS040149,23,DS,9,False,2
23DS040150,23,DS,3,False,1
23DS040151,23,DS,3,False,1
23DS040152,23,DS,5,False,2
23DS040153,23,DS,9,False,2
23DS040154,23,DS,0,False,1
23DS040155,23,DS,7,False,2
23DS040156,23,DS,4,False,1
23DS040157,23,DS,1,False,1
23DS040158,23,DS,10,False,2
23DS040159,23,DS,7,False,3
23DS040160,23,DS,0,False,2
23DS040161,23,DS,3,False,1
23DS040162,23,DS,4,False,2
23DS040163,23,DS,4,False,2
23DS040164,23,DS,4,False,1
23DS040165,23,DS,3,False,2
23DS040166,23,DS,5,False,2
23DS040167,23,DS,5,False,1
23DS040168,23,DS,3,False,1
23DS040169,23,DS,5,False,1
23DS040170,23,DS,4,False,1
23DS040171,23,DS,9,False,3
23DS030232,23,DS,8,False,2
23DS030234,23,DS,3,False,2
23DS030236,23,DS,6,False,2
23DS030238,23,DS,0,False,1
23DS030240,23,DS,5,False,2
23DS030242,23,DS,11,False,3
23DS040182,23,DS,8,False,2
23DS040183,23,DS,11,False,2
23DS040184,23,DS,4,False,1
23DS040185,23,DS,1,False,2
23DS040186,23,DS,9,False,2
23DS030247,23,DS,8,False,3
23DS040187,23,DS,3,False,1
23DS030249,23,DS,11,False,3
23DS030250,23,DS,1,False,2
23DS030251,23,DS,8,False,3
23DS030252,23,DS,9,False,2
23DS030253,23,DS,3,False,1
23DS030254,23,DS,6,False,1
23DS030255,23,DS,3,False,1
23DS030256,23,DS,10,False,3
23DS030257,23,DS,3,False,1
23DS030258,23,DS,4,False,1
23DS030259,23,DS,4,False,1
23DS030260,23,DS,4,False,1
23DS030261,23,DS,4,False,1
23DS030262,23,DS,4,False,1
23DS030263,23,DS,4,False,2
23DS030264,23,DS,3,False,1
23DS030265,23,DS,3,False,1
23DS030266,23,DS,4,False,2
23DS030267,23,DS,4,False,1
23DS030268,23,DS,3,False,3
23DS030269,23,DS,3,False,1
23DS030270,23,DS,4,False,1
23DS030271,23,DS,3,False,1
23DS030272,23,DS,7,False,2
23DS030273,23,DS,3,False,1
23DS030274,23,DS,2,False,1
23DS030276,23,DS,5,False,2
23DS030278,23,DS,4,False,2
23DS030280,23,DS,4,False,1
23DS030283,23,DS,4,False,1
23DS030285,23,DS,9,False,3
23DS030288,23,DS,2,False,2
23DS030290,23,DS,1,False,1
23DS030292,23,DS,14,False,2
23DS030294,23,DS,3,False,1
23DS030296,23,DS,7,False,2
23DS030298,23,DS,0,False,1
23DS030300,23,DS,8,False,2
23DS040001,23,DS,3,False,2
23DS040003,23,DS,7,False,2
23DS040005,23,DS,7,False,2
23DS040008,23,DS,4,False,2
23DS040009,23,DS,3,False,2
23DS040010,23,DS,3,False,2
23DS040011,23,DS,3,False,1
23DS040012,23,DS,1,False,1
23DS040014,23,DS,2,False,2
23DS040016,23,DS,3,False,2
23DS040018,23,DS,4,False,1
23DS040019,23,DS,0,False,1
23DS040020,23,DS,9,False,2
23DS040262,23,DS,4,False,2
23DS040263,23,DS,3,False,1
23DS040264,23,DS,3,False,1
23DS040265,23,DS,3,False,2
23DS040266,23,DS,5,False,1
23DS040267,23,DS,8,False,2
23DS040268,23,DS,11,False,3
23DS040269,23,DS,2,False,1
23DS040270,23,DS,0,False,1
23DS040271,23,DS,0,False,1
23DS040272,23,DS,5,False,2
23DS040273,23,DS,3,False,1
23DS040274,23,DS,4,False,1
23DS040275,23,DS,12,False,3
23DS040035,23,DS,10,False,2
23DS040277,23,DS,0,False,1
23DS040278,23,DS,12,False,2
23DS040279,23,DS,4,False,1
23DS040280,23,DS,4,False,2
23DS040040,23,DS,2,False,1
23DS040042,23,DS,2,False,3
23DS040283,23,DS,3,False,2
23DS040044,23,DS,10,False,3
23DS040284,23,DS,12,False,2
23DS040046,23,DS,7,False,2
23DS040047,23,DS,7,False,2
23DS040049,23,DS,4,False,1
23DS040051,23,DS,7,False,3
23DS040052,23,DS,7,False,2
23DS040053,23,DS,8,False,2
23DS040055,23,DS,6,False,2
23DS040057,23,DS,4,False,2
23DS040059,23,DS,4,False,2
23DS040061,23,DS,2,False,2
23DS040064,23,DS,0,False,1
23DS040067,23,DS,2,False,1
23DS040069,23,DS,4,False,1
23DS040071,23,DS,4,False,2
23DS040074,23,DS,2,False,1
23DS040317,23,DS,3,False,1
23DS040319,23,DS,6,False,3
23DS040321,23,DS,4,False,3
23DS160244,23,DS,4,False,1
23DS040323,23,DS,0,False,3
23DS160246,23,DS,4,False,1
23DS040324,23,DS,8,False,2
23DS040326,23,DS,7,False,2
23DS040328,23,DS,3,False,2
23DS160002,23,DS,14,False,3
23DS160253,23,DS,3,False,2
23DS160004,23,DS,4,False,1
23DS160006,23,DS,9,False,2
23DS160007,23,DS,6,False,2
23DS160009,23,DS,4,False,1
23DS160011,23,DS,4,False,1
23DS160013,23,DS,7,False,2
23DS160015,23,DS,7,False,2
23DS160017,23,DS,3,False,1
23DS160019,23,DS,4,False,1
23DS160021,23,DS,0,False,2
23DS160023,23,DS,5,False,1
23DS160025,23,DS,0,False,1
23DS160027,23,DS,2,False,2
23DS160029,23,DS,4,False,3
23DS160031,23,DS,3,False,1
23DS160033,23,DS,5,False,1
23DS160035,23,DS,4,False,2
23DS160037,23,DS,0,False,2
23DS160039,23,DS,5,False,2
23DS160042,23,DS,4,False,1
23DS160044,23,DS,3,False,1
23DS160046,23,DS,4,False,1
23DS160048,23,DS,4,False,1
23DS160050,23,DS,5,False,2
23DS160052,23,DS,4,False,1
23DS160055,23,DS,18,False,3
23DS160304,23,DS,5,False,2
23DS160057,23,DS,4,False,1
23DS160060,23,DS,4,False,1
23DS160062,23,DS,7,False,2
23DS160064,23,DS,4,False,2
23DS160066,23,DS,3,False,1
23DS160068,23,DS,3,False,1
23DS160070,23,DS,4,False,1
23DS160072,23,DS,1,False,1
23DS160074,23,DS,13,False,3
23DS160323,23,DS,11,False,2
23DS160076,23,DS,7,False,2
23DS160077,23,DS,4,False,1
23DS160079,23,DS,6,False,2
23DS160081,23,DS,4,False,1
23DS160083,23,DS,3,False,1
23DS160085,23,DS,4,False,1
23DS160087,23,DS,0,False,2
23DS160088,23,DS,4,False,1
23DS160089,23,DS,12,False,3
23DS160339,23,DS,5,False,1
23DS160091,23,DS,8,False,2
23DS160092,23,DS,8,False,3
23DS160343,23,DS,3,False,2
23DS160094,23,DS,0,False,2
23DS160097,23,DS,4,False,1
23DS160099,23,DS,0,False,1
23DS160101,23,DS,4,False,1
23DS160103,23,DS,3,False,3
23DS160352,23,DS,3,False,1
23DS160105,23,DS,5,False,2
23DS160107,23,DS,6,False,2
23DS160108,23,DS,9,False,2
23DS160110,23,DS,2,False,1
23DS160112,23,DS,6,False,2
23DS160114,23,DS,1,False,1
23DS160116,23,DS,0,False,1
23DS160118,23,DS,8,False,3
23DS160368,23,DS,4,False,2
23DS160120,23,DS,12,False,3
23DS160370,23,DS,15,False,3
23DS160122,23,DS,0,False,3
23DS160371,23,DS,2,False,1
23DS160125,23,DS,4,False,3
23DS160375,23,DS,6,False,2
23DS160127,23,DS,8,False,2
23DS160129,23,DS,15,False,3
23DS160379,23,DS,4,False,2
23DS160131,23,DS,9,False,2
23DS160133,23,DS,3,False,3
23DS160383,23,DS,6,False,3
23DS160134,23,DS,5,False,1
23DS160135,23,DS,4,False,1
23DS160138,23,DS,4,False,2
23DS160140,23,DS,9,False,3
23DS160392,23,DS,9,False,3
23DS160142,23,DS,5,False,2
23DS160144,23,DS,4,False,1
23DS160146,23,DS,1,False,2
23DS160148,23,DS,10,False,2
23DS160149,23,DS,3,False,2
23DS160151,23,DS,3,False,1
23DS160153,23,DS,3,False,1
23DS160155,23,DS,11,False,2
23DS160156,23,DS,4,False,1
23DS160158,23,DS,5,False,1
23DS160160,23,DS,5,False,2
23DS160162,23,DS,3,False,2
23DS160164,23,DS,5,False,1
23DS160166,23,DS,5,False,1
23DS160168,23,DS,7,False,2
23DS160170,23,DS,4,False,3
23DS160172,23,DS,10,False,3
23DS160174,23,DS,9,False,3
23DS160425,23,DS,4,False,1
23DS160176,23,DS,0,False,1
23DS160178,23,DS,4,False,1
23DS160180,23,DS,5,False,2
23DS160182,23,DS,9,False,2
23DS160184,23,DS,1,False,1
23DS160186,23,DS,5,False,1
23DS160188,23,DS,4,False,1
23DS160190,23,DS,5,False,1
23DS160192,23,DS,12,False,3
23DS160441,23,DS,9,False,2
23DS160193,23,DS,4,False,2
23DS160195,23,DS,8,False,2
23DS160197,23,DS,3,False,1
23DS160198,23,DS,4,False,2
23DS160199,23,DS,0,False,1
23DS160200,23,DS,5,False,1
23DS160201,23,DS,7,False,2
23DS160202,23,DS,10,False,2
23DS160203,23,DS,4,False,1
23DS160204,23,DS,3,False,1
23DS160205,23,DS,4,False,1
23DS160206,23,DS,5,False,1
23DS160207,23,DS,4,False,2
23DS160208,23,DS,3,False,1
23DS160209,23,DS,4,False,1
23DS160210,23,DS,7,False,2
23DS160212,23,DS,6,False,2
23DS160213,23,DS,15,False,3
23DS160214,23,DS,10,False,2
23DS160215,23,DS,3,False,1
23DS160216,23,DS,0,False,2
23DS160217,23,DS,1,False,2
23DS160218,23,DS,4,False,1
23DS160219,23,DS,5,False,2
23DS160221,23,DS,2,False,1
23DS160222,23,DS,7,False,2
23DS160223,23,DS,7,False,2
23DS160224,23,DS,4,False,1
23DS160225,23,DS,11,False,3
23DS160226,23,DS,0,False,2
23DS160227,23,DS,4,False,2
23DS160228,23,DS,4,False,1
23DS160229,23,DS,4,False,1
23DS160230,23,DS,4,False,1
23DS160231,23,DS,5,False,1
23DS160232,23,DS,3,False,2
23DS160233,23,DS,4,False,1
23DS160234,23,DS,7,False,3
23DS160235,23,DS,8,False,2
23DS160236,23,DS,4,False,1
23DS160237,23,DS,9,False,2
23DS160238,23,DS,3,False,2
23DS160239,23,DS,1,False,2
23DS160485,23,DS,9,False,2
23DS470175,23,DS,4,False,1
23DS160486,23,DS,4,False,1
23DS160488,23,DS,0,False,1
23DS160490,23,DS,6,False,1
23DS160492,23,DS,7,False,2
23DS470183,23,DS,9,False,2
23DS160494,23,DS,1,False,1
23DS160496,23,DS,6,False,2
23DS470187,23,DS,4,False,1
23DS160498,23,DS,0,False,2
23DS470189,23,DS,1,False,2
23DS160499,23,DS,4,False,1
23DS160501,23,DS,5,False,2
23DS470193,23,DS,0,False,1
23DS160503,23,DS,5,False,1
23DS160505,23,DS,13,False,2
23DS470197,23,DS,4,False,1
23DS160507,23,DS,4,False,1
23DS160509,23,DS,8,False,2
23DS470201,23,DS,1,False,1
23DS160511,23,DS,1,False,2
23DS470203,23,DS,4,False,1
23DS160513,23,DS,5,False,2
23DS470205,23,DS,3,False,1
23DS160515,23,DS,8,False,2
23DS470207,23,DS,0,False,1
23DS160517,23,DS,5,False,2
23DS470209,23,DS,3,False,1
23DS160519,23,DS,3,False,1
23DS160521,23,DS,4,False,1
23DS160523,23,DS,6,False,2
23DS470215,23,DS,7,False,2
23DS160525,23,DS,0,False,2
23DS470217,23,DS,4,False,1
23DS160527,23,DS,7,False,2
23DS470219,23,DS,2,False,1
23DS160529,23,DS,4,False,1
23DS160532,23,DS,4,False,1
23DS160534,23,DS,5,False,1
23DS160536,23,DS,3,False,1
23DS160538,23,DS,5,False,2
23DS470231,23,DS,4,False,1
23DS160540,23,DS,4,False,2
23DS470233,23,DS,4,False,1
23DS160542,23,DS,5,False,2
23DS470235,23,DS,0,False,1
23DS160544,23,DS,2,False,1
23DS160546,23,DS,8,False,2
23DS470239,23,DS,4,False,1
23DS160548,23,DS,0,False,1
23DS160550,23,DS,9,False,2
23DS470243,23,DS,5,False,1
23DS160552,23,DS,3,False,1
23DS160554,23,DS,4,False,1
23DS160556,23,DS,6,False,2
23DS470249,23,DS,13,False,3
23DS160558,23,DS,4,False,1
23DS160560,23,DS,3,False,1
23DS160562,23,DS,11,False,2
23DS470254,23,DS,0,False,1
23DS160564,23,DS,5,False,2
23DS470256,23,DS,4,False,1
23DS160566,23,DS,4,False,1
23DS160568,23,DS,3,False,1
23DS160570,23,DS,6,False,2
23DS470262,23,DS,3,False,1
23DS160572,23,DS,3,False,1
23DS160574,23,DS,7,False,2
23DS470266,23,DS,1,False,2
23DS160576,23,DS,3,False,1
23DS470001,23,DS,1,False,2
23DS470270,23,DS,11,False,2
23DS470003,23,DS,4,False,1
23DS470005,23,DS,8,False,2
23DS470274,23,DS,0,False,1
23DS470007,23,DS,8,False,2
23DS470276,23,DS,4,False,1
23DS470009,23,DS,4,False,2
23DS470278,23,DS,4,False,1
23DS470011,23,DS,9,False,2
23DS470280,23,DS,5,False,2
23DS470012,23,DS,3,False,1
23DS470014,23,DS,5,False,2
23DS470284,23,DS,1,False,1
23DS470016,23,DS,0,False,1
23DS470018,23,DS,3,False,1
23DS470020,23,DS,4,False,2
23DS470290,23,DS,4,False,1
23DS470022,23,DS,0,False,2
23DS470292,23,DS,4,False,1
23DS470024,23,DS,3,False,1
23DS470026,23,DS,7,False,2
23DS470296,23,DS,3,False,1
23DS470028,23,DS,3,False,2
23DS470298,23,DS,3,False,2
23DS470030,23,DS,8,False,2
23DS470300,23,DS,5,False,1
23DS470032,23,DS,6,False,2
23DS470302,23,DS,3,False,1
23DS470034,23,DS,4,False,1
23DS470036,23,DS,5,False,2
23DS470306,23,DS,2,False,1
23DS470038,23,DS,6,False,1
23DS470040,23,DS,2,False,1
23DS470042,23,DS,3,False,2
23DS470312,23,DS,6,False,2
23DS470044,23,DS,8,False,2
23DS470314,23,DS,4,False,1
23DS470046,23,DS,5,False,2
23DS470316,23,DS,7,False,2
23DS470048,23,DS,7,False,2
23DS470318,23,DS,5,False,2
23DS470050,23,DS,3,False,1
23DS470052,23,DS,0,False,1
23DS470054,23,DS,1,False,1
23DS470056,23,DS,4,False,2
23DS470326,23,DS,6,False,2
23DS470058,23,DS,5,False,2
23DS470328,23,DS,0,False,1
23DS470060,23,DS,3,False,1
23DS470062,23,DS,10,False,2
23DS470332,23,DS,2,False,1
23DS470064,23,DS,0,False,1
23DS470066,23,DS,2,False,2
23DS470336,23,DS,3,False,1
23DS470068,23,DS,7,False,2
23DS470338,23,DS,9,False,2
23DS470070,23,DS,4,False,1
23DS470072,23,DS,0,False,1
23DS470074,23,DS,8,False,2
23DS510004,23,DS,6,False,2
23DS470076,23,DS,4,False,2
23DS510006,23,DS,4,False,1
23DS470078,23,DS,4,False,2
23DS510008,23,DS,4,False,1
23DS470080,23,DS,7,False,2
23DS510010,23,DS,10,False,2
23DS470082,23,DS,4,False,1
23DS470084,23,DS,4,False,2
23DS510014,23,DS,4,False,1
23DS470086,23,DS,5,False,2
23DS510016,23,DS,5,False,2
23DS470088,23,DS,4,False,1
23DS470090,23,DS,6,False,2
23DS510019,23,DS,0,False,1
23DS470092,23,DS,4,False,1
23DS470094,23,DS,2,False,1
23DS470096,23,DS,6,False,2
23DS510024,23,DS,3,False,1
23DS470098,23,DS,6,False,2
23DS510026,23,DS,5,False,1
23DS470100,23,DS,6,False,1
23DS470102,23,DS,7,False,2
23DS510030,23,DS,4,False,1
23DS470104,23,DS,4,False,1
23DS470106,23,DS,3,False,1
23DS470108,23,DS,10,False,2
23DS510034,23,DS,4,False,2
23DS470110,23,DS,3,False,2
23DS510036,23,DS,7,False,2
23DS470112,23,DS,6,False,2
23DS510038,23,DS,3,False,2
23DS470114,23,DS,4,False,1
23DS470116,23,DS,4,False,1
23DS470118,23,DS,5,False,1
23DS470121,23,DS,6,False,2
23DS510044,23,DS,8,False,2
23DS470123,23,DS,2,False,2
23DS510045,23,DS,4,False,1
23DS470125,23,DS,4,False,1
23DS510049,23,DS,5,False,2
23DS510050,23,DS,0,False,1
23DS510051,23,DS,4,False,1
23DS510052,23,DS,12,False,2
23DS510053,23,DS,5,False,2
23DS510054,23,DS,4,False,1
23DS510055,23,DS,1,False,1
23DS510056,23,DS,8,False,2
23DS510057,23,DS,10,False,3
23DS510058,23,DS,8,False,2
23DS510059,23,DS,2,False,1
23DS510060,23,DS,4,False,1
23DS510061,23,DS,1,False,2
23DS510062,23,DS,0,False,1
23DS510063,23,DS,3,False,2
23DS510064,23,DS,9,False,2
